"Job #","Borough","House #","Street Name","Block","Lot","Bin #","Job Type","Community - Board","Curb Cut","Fully Permitted","Initial Cost","Proposed Zoning Sqft","Horizontal Enlrgmt","Vertical Enlrgmt","Enlargement SQ Footage","Zoning Dist1","Job Description"
"121191156","MANHATTAN","139","MULBERRY STREET","00236","00026","1003080","A1","102",,"04/18/2017","$50000.00","9790",,,"0","C6-2G","HEREWITH FILE ALTERATION TYPE ONE IN ORDER TO CONVERT AN EXISTING FIVE (5)STORY TWENTY (20) DWELLING UNIT APARTMENT BUILDING IN TO AN EIGHTEEN (18) DWELLING UNIT BUILDING WITH RETAIL ON THE GROUND FLOOR. TO ERECT INTERIOR PARTITIONS , TO DO PLUMBING WORK AND TO OBTAIN A NEW CERTIFICATE OF OCCUPANCY."
"121192191","MANHATTAN","10","EAST 68TH STREET","01382","00064","1041241","A1","108",,"07/10/2020","$70000.00","12150",,,"0","R8B","CONVERTING APARTMENT COUNT ON THE SECOND, THIRD, FOURTH AND FIFTH FLOORS OF EXISTING MULTIPLE DWELLING WITH RELATED PARTITION, MINOR MECHANICAL AND PLUMBING WORK. OBTAINING AMENDED CERTIFICATE OF OCCUPANCY FOR SAME."
"121192191","MANHATTAN","10","EAST 68TH STREET","01382","00064","1041241","A1","108",,"07/10/2020","$70000.00","12150",,,"0","R8B","CONVERTING APARTMENT COUNT ON THE SECOND, THIRD, FOURTH AND FIFTH FLOORS OF EXISTING MULTIPLE DWELLING WITH RELATED PARTITION, MINOR MECHANICAL AND PLUMBING WORK. OBTAINING AMENDED CERTIFICATE OF OCCUPANCY FOR SAME."
"121192191","MANHATTAN","10","EAST 68TH STREET","01382","00064","1041241","A1","108",,"07/10/2020","$70000.00","12150",,,"0","R8B","CONVERTING APARTMENT COUNT ON THE SECOND, THIRD, FOURTH AND FIFTH FLOORS OF EXISTING MULTIPLE DWELLING WITH RELATED PARTITION, MINOR MECHANICAL AND PLUMBING WORK. OBTAINING AMENDED CERTIFICATE OF OCCUPANCY FOR SAME."
"121205944","MANHATTAN","421","EAST 118 STREET","01806","00010","1054811","A1","111",,"12/17/2019","$60000.00","3426",,,"0","R7B","RENOVATIONS TO SEPARATE DUPLEX APARTMENT OF BASEMENT AND 1ST FLOOR INTO 2 SEPARATE APARTMENTS. NEW CERTIFICATE OF OCCUPANCY TO SHOW 4 DWELLING UNITS."
"121205944","MANHATTAN","421","EAST 118 STREET","01806","00010","1054811","A1","111",,"12/17/2019","$60000.00","3426",,,"0","R7B","RENOVATIONS TO SEPARATE DUPLEX APARTMENT OF BASEMENT AND 1ST FLOOR INTO 2 SEPARATE APARTMENTS. NEW CERTIFICATE OF OCCUPANCY TO SHOW 4 DWELLING UNITS."
"121207443","MANHATTAN","354","E 87 ST","01549","00131","1050043","A1","108",,"11/10/2020","$45000.00","657",,,"0","C2-8A","FILING TO RENOVATE 3RD FLOOR EXISTING UNIT 3E AND SUBDIVIDE INTO TWO NEW APARTMENTS  3A AND 3B. AN AMENDED CERTIFICATE OF OCCUPANCY WILL BE OBTAINED. NO CHANGE TO USE EGRESS OR BUILDING BULK."
"121208371","MANHATTAN","40","CLINTON STREET","00344","00147","1004115","A1","103",,"07/13/2021","$65000.00","9965",,,"0","R7A","PROPOSED NEW PASSAGEWAY IN THE CELLAR AND CHANGE OF USE/OCCUPANCY OF PARTIAL 1ST FLOOR BY MODIFYING RESIDENTIAL APARTMENT A ACCESSORY HOME OCCUPATION INTO TWO (2) EATING &amp; DRINKING ESTABLISHMENTS: REMOVAL AND INSTALLATION OF NEW INTERIOR NON-LOAD BEARING PARTITIONS, LIGHTING AND FINISH WORK AS PER PLANS. OBTAIN NEW CERTIFICATE OF OCCUPANCY."
"121208371","MANHATTAN","40","CLINTON STREET","00344","00147","1004115","A1","103",,"07/13/2021","$65000.00","9965",,,"0","R7A","PROPOSED NEW PASSAGEWAY IN THE CELLAR AND CHANGE OF USE/OCCUPANCY OF PARTIAL 1ST FLOOR BY MODIFYING RESIDENTIAL APARTMENT A ACCESSORY HOME OCCUPATION INTO TWO (2) EATING &amp; DRINKING ESTABLISHMENTS: REMOVAL AND INSTALLATION OF NEW INTERIOR NON-LOAD BEARING PARTITIONS, LIGHTING AND FINISH WORK AS PER PLANS. OBTAIN NEW CERTIFICATE OF OCCUPANCY."
"121225888","MANHATTAN","408","WEST 129 STREET","01968","00046","1059598","A2","109",,"04/09/2018","$40000.00","0",,,"0","R7A","FILING ALT.2 TO PERFORM GUT RENOVATION OF AN EXISTING APARTMENT #1 ON THE 1ST FLOOR AS PER PLANS SUBMITTED HEREWITH.THERE SHALL BE NO CHANGE IN USE, OCCUPANCY OR MEAN OF EGRESS UNDER THIS APPLICATION."
"121225897","MANHATTAN","513","WEST 134 STREET","01988","00021","1059759","A2","109",,"04/09/2018","$40000.00","0",,,"0","R7A","FILING ALT.2 TO PERFORM GUT RENOVATION OF AN EXISTING APARTMENT # 2A ON THE 1ST FLOOR AS PER PLANS SUBMITTED HEREWITH.THERE SHALL BE NO CHANGE IN USE, OCCUPANCY OR MEAN OF EGRESS UNDER THIS APPLICATION."
"121226128","MANHATTAN","471","COLUMBUS AVENUE","01196","00063","1031204","A2","107",,"08/25/2017","$44000.00","0",,,"0","C1-8A","RENOVATE APARTMENT ON REAR OF NORTH SIDE OF 5TH FLOOR. RELOCATE BATH AND KTTE."
"121226262","MANHATTAN","453","FDR DRIVE","00263","00008","1083400","A2","103",,"08/31/2017","$56000.00","0",,,"0","R7-2","MINOR INTERIOR RENOVATIONS TO APARTMENT #C703. WORK TO INCLUDE NON-STRUCTURAL DEMOLITION, CONSTRUCTION OF NEW PARTITIONS &amp; DOORS AND NEW KITCHEN COUNTER, AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121226262","MANHATTAN","453","FDR DRIVE","00263","00008","1083400","A2","103",,"08/31/2017","$56000.00","0",,,"0","R7-2","MINOR INTERIOR RENOVATIONS TO APARTMENT #C703. WORK TO INCLUDE NON-STRUCTURAL DEMOLITION, CONSTRUCTION OF NEW PARTITIONS &amp; DOORS AND NEW KITCHEN COUNTER, AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121226280","MANHATTAN","40","SUTTON PLACE","01370","07501","1040645","A2","106",,"09/28/2017","$70000.00","0",,,"0","R10","RENOVATION OF EXISTING APARTMENT ON THE 2ND FLOOR. WORK INCLUDES GENERAL CONSTRUCTION AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121226770","MANHATTAN","240","CENTRAL PARK SOUTH","01030","00058","1024922","A2","105",,"06/15/2017","$55000.00","0",,,"0","C5-1","FILING APPLICATION FOR THE INTERIOR RENOVATION OF APARTMENT 7L ON THE 7TH FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121227270","MANHATTAN","157","WEST 57TH STREET","01010","07506","1088565","A2","105",,,"$50000.00","0",,,"0",,"STRUCTURAL WORK FOR APARTMENT 64B AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY. INTERIOR DEMOLOTION FILED UNDER APPLICATION #122973372."
"121227270","MANHATTAN","157","WEST 57TH STREET","01010","07506","1088565","A2","105",,,"$50000.00","0",,,"0",,"STRUCTURAL WORK FOR APARTMENT 64B AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY. INTERIOR DEMOLOTION FILED UNDER APPLICATION #122973372."
"121227975","MANHATTAN","221","WEST 82 STREET","01230","07501","1076247","A2","107",,"07/05/2017","$60000.00","0",,,"0","C4-6A","RENOVATION OF APARTMENT 8E AS PER PLANS. NO CHANGE IN USE, EGRESS, OR OCCUPANCY"
"121227975","MANHATTAN","221","WEST 82 STREET","01230","07501","1076247","A2","107",,"07/05/2017","$60000.00","0",,,"0","C4-6A","RENOVATION OF APARTMENT 8E AS PER PLANS. NO CHANGE IN USE, EGRESS, OR OCCUPANCY"
"121228402","MANHATTAN","66","MADISON AVE","00857","00018","1016888","A2","105",,"06/09/2017","$83000.00","0",,,"0","C5-2","COMBINATION AND RENOVATION OF TWO EXISTING APARTMENTS INTO ONE APARTMENT ON THE THIRD FLOOR. WORK TO INCLUDE NON-STRUCTURAL DEMOLITION, GENERAL CONSTRUCTION AND PLUMBING MODIFICATION AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY"
"121228572","MANHATTAN","145","EAST 16TH STREET","00872","00035","1017822","A2","106",,"06/05/2017","$42000.00","0",,,"0","C1-9A","APARTMENT RENOVATION TO APARTMENTS 20A AND 20H CONSISTING OF GENERAL CONSTRUCTION AND PLUMBING WORK AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"121229866","MANHATTAN","4848","BROADWAY","02234","00005","1064899","A2","112",,"07/06/2017","$84000.00","0",,,"0","R7-2","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #3. WORK INCLUDES NEW GWB WALL, NEW/REPLACE PLUMBING FIXTURES, NEW FLOORING, PAINT, K. CABINET, NEW DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"121230211","MANHATTAN","160","EAST 74TH. STREET","01408","00047","1043051","A2","108",,"08/03/2017","$40000.00","0",,,"0","R8B","COMBINE TWO APARTMENTS ON THE FOURTH FLOOR INTO ONE APARTMENT"
"121231096","MANHATTAN","476","CENTRAL PARK WEST","01843","00034","1079451","A2","107",,"06/02/2017","$67000.00","0",,,"0","R7-2","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #4B INCLUDES NEW GWB WALL, NEW PLUMBING FIXTURES, NEW FLOOR COVERING, PAINT, K. CABINET, NEW DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"121231096","MANHATTAN","476","CENTRAL PARK WEST","01843","00034","1079451","A2","107",,"06/02/2017","$67000.00","0",,,"0","R7-2","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #4B INCLUDES NEW GWB WALL, NEW PLUMBING FIXTURES, NEW FLOOR COVERING, PAINT, K. CABINET, NEW DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"121231096","MANHATTAN","476","CENTRAL PARK WEST","01843","00034","1079451","A2","107",,"06/02/2017","$67000.00","0",,,"0","R7-2","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #4B INCLUDES NEW GWB WALL, NEW PLUMBING FIXTURES, NEW FLOOR COVERING, PAINT, K. CABINET, NEW DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"121231755","MANHATTAN","250","EAST 54TH STREET","01327","07502","1038562","A2","106",,"07/27/2017","$40000.00","0",,,"0","C1-9","MINOR APARTMENT RENOVATION INCLUDING PARTITION MODIFICATIONS AND PLUMBING."
"121232950","MANHATTAN","200","E 16TH STREET","00897","00035","1019531","A2","106",,"08/18/2017","$58000.00","0",,,"0","C1-9A","RENOVATE APARTMENT 10L WITH UPGRADE BATHROOM AND KITCHEN.  NO CHANGE IN OCCUPANCY, EGRESS, OR USE."
"121236242","MANHATTAN","587","RIVERSIDE DR","02002","00101","1059980","A1","109",,,"$40000.00","53502",,,"0","R8","AMEND CERTIFICATE OF OCCUPANCY. INTERIOR RENOVATION TO CREATE ADDITIONAL TWO APARTMENTS ON 1 &amp; 4 FL. TWO EXISTING APARTMENTS ON 1 &amp; 4 FL WILL BE DIVIDED TO FOUR APARTMENTS. THERE WILL BE NO ENLARGEMENT IN THE EXISTING BUILDING. NEW WALLS, STAIRS, PLUMBING FIXTURES AND T. VENT."
"121236242","MANHATTAN","587","RIVERSIDE DR","02002","00101","1059980","A1","109",,,"$40000.00","53502",,,"0","R8","AMEND CERTIFICATE OF OCCUPANCY. INTERIOR RENOVATION TO CREATE ADDITIONAL TWO APARTMENTS ON 1 &amp; 4 FL. TWO EXISTING APARTMENTS ON 1 &amp; 4 FL WILL BE DIVIDED TO FOUR APARTMENTS. THERE WILL BE NO ENLARGEMENT IN THE EXISTING BUILDING. NEW WALLS, STAIRS, PLUMBING FIXTURES AND T. VENT."
"121238302","MANHATTAN","280","RECTOR PLACE","00016","07506","1065199","A2","101",,"07/19/2017","$54000.00","0",,,"0","BPC","APPLICATION IS FILED FOR INTERIOR RENOVATION OF APARTMENT 6P."
"121238927","MANHATTAN","11","WEST 18TH STREET","00820","07502","1015448","A2","105",,,"$43000.00","0",,,"0",,"DOCUMENT FILED TO INSTALL MECHANICAL AND PLUMBING FIXTURES AS PER THE PLAN APARTMENT #4E."
"121239098","MANHATTAN","32","WEST 82ND STREET","01195","00048","1031144","A2","107",,"10/19/2017","$78000.00","0",,,"0","R8B","FILING HEREWITH FOR INTERIOR RENOVATION OF APARTMENT INCLUDING MECHANICAL &amp; PLUMBING WORK.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121239141","MANHATTAN","383","GRAND STREET","00311","00013","1077605","A2","103",,"07/26/2017","$80000.00","0",,,"0","R8","INTERIOR RENOVATION WORK ON APARTMENT M1204 AS PER PLANS FILED. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"121242119","MANHATTAN","115","CENTRAL PARK WEST","01124","00027","1028618","A2","107",,"06/29/2017","$45000.00","0",,,"0","R10A","RENOVATION OF APARTMENT 6H ON THE 6TH FLOOR. ARCHITECTURAL AND PLUMBING WORK. NO CHANGE IN USE, OCCUPANCY OR EGRESS."
"121243350","MANHATTAN","421","WEST 162ND STREET","02110","00037","1062598","A2","112",,"07/19/2017","$45000.00","0",,,"0","R7-2","RENOVATE APARTMENT #3A ON THE 4TH FLOOR AND PARTIAL RENOVATION OF APARTMENT #4F ON THE 5TH FLOOR. WORK INCLUDES NEW PARTITIONS, NEW FINISHES, NEW KITCHEN CABINETS, COUNTERS &amp;  APPLIANCES, NEW PLUMBING FIXTURES, NEW LIGHTING. NO CHANGE IN USE, OCCUPANCY OR EGRESS."
"121243350","MANHATTAN","421","WEST 162ND STREET","02110","00037","1062598","A2","112",,"07/19/2017","$45000.00","0",,,"0","R7-2","RENOVATE APARTMENT #3A ON THE 4TH FLOOR AND PARTIAL RENOVATION OF APARTMENT #4F ON THE 5TH FLOOR. WORK INCLUDES NEW PARTITIONS, NEW FINISHES, NEW KITCHEN CABINETS, COUNTERS &amp;  APPLIANCES, NEW PLUMBING FIXTURES, NEW LIGHTING. NO CHANGE IN USE, OCCUPANCY OR EGRESS."
"121243537","MANHATTAN","240","CENTRAL PARK SOUTH","01030","00058","1024922","A2","105",,"08/24/2017","$480000.00","0",,,"0","C5-1","FILING APPLICATION FOR THE COMBINATION OF APARTMENTS 22A AND 22B ON THE 22ND FLOOR. NO CHANGE IN USE EGRESS OR OCCUPANCY."
"121243537","MANHATTAN","240","CENTRAL PARK SOUTH","01030","00058","1024922","A2","105",,"08/24/2017","$480000.00","0",,,"0","C5-1","FILING APPLICATION FOR THE COMBINATION OF APARTMENTS 22A AND 22B ON THE 22ND FLOOR. NO CHANGE IN USE EGRESS OR OCCUPANCY."
"121273978","MANHATTAN","426","WEST 58 STREET","01067","07502","1026892","A2","104",,"07/06/2017","$68000.00","0",,,"0","R8","RENOVATION OF EXISTING APARTMENT #2C AND #3C. NON LOAD PARTITIONS AND MINOR PLUMBING AND SPRINKLER WORK. NO CHANGE IN USE, EGRESS AND OCCUPANCY."
"121276029","MANHATTAN","56","LEONARD ST","00176","07501","1088646","A2","101",,"06/30/2017","$50000.00","0",,,"0","C6-4","RENOVATE APARTMENT NUMBER 32A-EAST.  RELOCATE NON BEARING PARTITIONS IN MASTER BEDROOM. INSTALL SHELVES IN CLOSET AND REPAIR FLOORING. RELOCATE ONE DIFFUSER AND RELOCATE ONE SPRINKLER HEAD.  NO CHANGE TO USE EGRESS OR OCCUPANCY UNDER THIS APPLICATION. FILED IN CONJUNCTION WITH NB 104799648   NO FINAL CO ISSUED"
"121276029","MANHATTAN","56","LEONARD ST","00176","07501","1088646","A2","101",,"06/30/2017","$50000.00","0",,,"0","C6-4","RENOVATE APARTMENT NUMBER 32A-EAST.  RELOCATE NON BEARING PARTITIONS IN MASTER BEDROOM. INSTALL SHELVES IN CLOSET AND REPAIR FLOORING. RELOCATE ONE DIFFUSER AND RELOCATE ONE SPRINKLER HEAD.  NO CHANGE TO USE EGRESS OR OCCUPANCY UNDER THIS APPLICATION. FILED IN CONJUNCTION WITH NB 104799648   NO FINAL CO ISSUED"
"121276207","MANHATTAN","311","W. 95TH ST","01253","00064","1034189","A2","107",,"08/17/2017","$45000.00","0",,,"0","R8","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #6D INCLUDES NEW PLUMBING FIXTURES, G.W.B. WALL, PAINT, K. CABINET, NEW DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"121276207","MANHATTAN","311","W. 95TH ST","01253","00064","1034189","A2","107",,"08/17/2017","$45000.00","0",,,"0","R8","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #6D INCLUDES NEW PLUMBING FIXTURES, G.W.B. WALL, PAINT, K. CABINET, NEW DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"121276662","MANHATTAN","280","E. 10TH ST.","00437","00021","1005909","A2","103",,"07/26/2017","$65000.00","0",,,"0","R8B","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #15 INCLUDES RELOCATE PLUMBING FIXTURES, G.W.B. WALL, PAINT, K. CABINET, REPLACE DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"121276662","MANHATTAN","280","E. 10TH ST.","00437","00021","1005909","A2","103",,"07/26/2017","$65000.00","0",,,"0","R8B","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #15 INCLUDES RELOCATE PLUMBING FIXTURES, G.W.B. WALL, PAINT, K. CABINET, REPLACE DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"121276751","MANHATTAN","173","RIVERSIDE DRIVE","01250","00067","1034035","A2","107",,"08/29/2017","$75000.00","0",,,"0","R10A","RENOVATION OF 2 EXISTING (3) PIECE BATHROOMS IN APARTMENT 12A. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121276751","MANHATTAN","173","RIVERSIDE DRIVE","01250","00067","1034035","A2","107",,"08/29/2017","$75000.00","0",,,"0","R10A","RENOVATION OF 2 EXISTING (3) PIECE BATHROOMS IN APARTMENT 12A. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121277091","MANHATTAN","314","WEST 100 STREET","01888","07502","1057093","A2","107",,"06/08/2017","$83000.00","0",,,"0","R8B","FILING APPLICATION FOR THE INTERIOR RENOVATION OF APARTMENT 21 ON THE 2ND FLOOR. NO CHANGE IN USE EGRESS OR OCCUPANCY."
"121277091","MANHATTAN","314","WEST 100 STREET","01888","07502","1057093","A2","107",,"06/08/2017","$83000.00","0",,,"0","R8B","FILING APPLICATION FOR THE INTERIOR RENOVATION OF APARTMENT 21 ON THE 2ND FLOOR. NO CHANGE IN USE EGRESS OR OCCUPANCY."
"121277509","MANHATTAN","27","WEST 67TH STREET","01120","00014","1028239","A2","107",,"06/27/2017","$43000.00","0",,,"0","R8","MINOR RENOVATION OF APARTMENT 4FW. ARCHITECTURAL , MECHANICAL AND PLUMBING WORK. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
"121285251","MANHATTAN","865","FIRST AVE","01341","07505","1038920","A2","106",,"09/27/2017","$75000.00","0",,,"0","C5-2","APARTMENT COMBINATION OF APT 3A &amp; 3B UNDER TPPN #03/1997 INCLUDING KITCHEN AND BATHROOM RENOVATION, PLUMBING WORK,   NON-LOAD BEARING WALL PARTITIONING, AND WINDOWS REPLACEMENT. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
"121285251","MANHATTAN","865","FIRST AVE","01341","07505","1038920","A2","106",,"09/27/2017","$75000.00","0",,,"0","C5-2","APARTMENT COMBINATION OF APT 3A &amp; 3B UNDER TPPN #03/1997 INCLUDING KITCHEN AND BATHROOM RENOVATION, PLUMBING WORK,   NON-LOAD BEARING WALL PARTITIONING, AND WINDOWS REPLACEMENT. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
"121285616","MANHATTAN","250","WEST 19 STREET","00768","00059","1013885","A2","104",,,"$60000.00","0",,,"0","C6-2A","RENOVATION OF EXISTING APARTMENTS 16B LOCATED ON THE  016 FLOOR. ARCHITECTURAL, MECHANICAL AND PLUMBING WORK. NO CHANGE IN  USE, OCCUPANCY OR EGRESS."
"121285616","MANHATTAN","250","WEST 19 STREET","00768","00059","1013885","A2","104",,,"$60000.00","0",,,"0","C6-2A","RENOVATION OF EXISTING APARTMENTS 16B LOCATED ON THE  016 FLOOR. ARCHITECTURAL, MECHANICAL AND PLUMBING WORK. NO CHANGE IN  USE, OCCUPANCY OR EGRESS."
"121287357","MANHATTAN","200","EAST 71 STREET","01425","00001","1043920","A2","108",,"07/31/2017","$53000.00","0",,,"0","C1-9","INTERIOR RENOVATION TO APARTMENT #5G. REPLACE EX. KITCHEN CABINETS AND COUNTER. RETILE BATHROOM FLOOR AND WALLS. REPLACE PLUMBING FIXTURES. NO CHANGE IN USE, EGRESS OR OCCUPANCY. NO INCREASE IN EXISTING FLOOR AREA."
"121288016","MANHATTAN","179","EAST 79TH STREET","01508","00031","1047475","A2","108",,,"$83000.00","0",,,"0","R10A","INTERIOR RENOVATION OF EXISTING SUPERINTENDENT'S APARTMENT INCLUDING REMOVAL AND INSTALLATION OF NON BEARING PARTITION AND MINOR PLUMBING WORK AS PER PLANS FILED HEREWITH.  NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"121288016","MANHATTAN","179","EAST 79TH STREET","01508","00031","1047475","A2","108",,,"$83000.00","0",,,"0","R10A","INTERIOR RENOVATION OF EXISTING SUPERINTENDENT'S APARTMENT INCLUDING REMOVAL AND INSTALLATION OF NON BEARING PARTITION AND MINOR PLUMBING WORK AS PER PLANS FILED HEREWITH.  NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"121288258","MANHATTAN","127","WEST 96TH STREET","01851","00012","1055893","A2","107",,"09/08/2017","$70000.00","0",,,"0","R9","INTERIOR RENOVATION OF EXISTING APARTMENTS TO COMBINE TO MAKE ONE 3 BEDROOMS WITH 2.5 BATHROOM APARTMENT, NO CHANGE IN USE, EGRESS OR OCCUPANCY"
"121288258","MANHATTAN","127","WEST 96TH STREET","01851","00012","1055893","A2","107",,"09/08/2017","$70000.00","0",,,"0","R9","INTERIOR RENOVATION OF EXISTING APARTMENTS TO COMBINE TO MAKE ONE 3 BEDROOMS WITH 2.5 BATHROOM APARTMENT, NO CHANGE IN USE, EGRESS OR OCCUPANCY"
"121288711","MANHATTAN","307","EAST 93 STREET","01556","00006","1050276","A2","108",,,"$80000.00","0",,,"0","R8B","RENOVATION OF APARTMENTS 2FW AND 2RW TO CORRECT VIOLATION. NO CHANGE IN USE, EXITS OR OCCUPANCY."
"121290030","MANHATTAN","325","RIVERSIDE DRIVE","01891","00035","1057225","A2","107",,"03/07/2018","$60000.00","0",,,"0","R8","ALTERATIONS TO WALLS,FINISHES,WOODWORK AND PLUMBING AT APARTMENT 2 AS PER PLANS NO CHANGE TO EGRESS,OCCUPAND LOAD,USE BUILDING ENVELOPE,LIGHTING OR LIGHTING CONTROLS"
"121290030","MANHATTAN","325","RIVERSIDE DRIVE","01891","00035","1057225","A2","107",,"03/07/2018","$60000.00","0",,,"0","R8","ALTERATIONS TO WALLS,FINISHES,WOODWORK AND PLUMBING AT APARTMENT 2 AS PER PLANS NO CHANGE TO EGRESS,OCCUPAND LOAD,USE BUILDING ENVELOPE,LIGHTING OR LIGHTING CONTROLS"
"121290441","MANHATTAN","77","BLEECKER STREET","00532","00020","1084761","A2","102",,"03/06/2018","$77000.00","0",,,"0","C6-2","RENOVATION AND COMBINATION OF EXISTING APARTMENTS #525 &amp; #526 ON THE 5TH FLOOR. WORK INCLUDES GENERAL CONSTRUCTION, REMOVAL AND INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS AND RELATED WALL FINISHES, AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121290441","MANHATTAN","77","BLEECKER STREET","00532","00020","1084761","A2","102",,"03/06/2018","$77000.00","0",,,"0","C6-2","RENOVATION AND COMBINATION OF EXISTING APARTMENTS #525 &amp; #526 ON THE 5TH FLOOR. WORK INCLUDES GENERAL CONSTRUCTION, REMOVAL AND INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS AND RELATED WALL FINISHES, AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121290441","MANHATTAN","77","BLEECKER STREET","00532","00020","1084761","A2","102",,"03/06/2018","$77000.00","0",,,"0","C6-2","RENOVATION AND COMBINATION OF EXISTING APARTMENTS #525 &amp; #526 ON THE 5TH FLOOR. WORK INCLUDES GENERAL CONSTRUCTION, REMOVAL AND INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS AND RELATED WALL FINISHES, AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"121291789","MANHATTAN","330","WEST 45 STREET","01035","00047","1024995","A2","104",,"08/21/2017","$60000.00","0",,,"0","C6-2","RENOVATION OF APARTMENT 1K. NO CHANGE IN EGRESS, USE OR OCCUPANCY INVOLVED UNDER THIS APPLICATION."
"121324780","MANHATTAN","2525","AMSTERDAM AVENUE","02149","00076","1063582","A1","112",,,"$70000.00","62296",,,"0","R7-2","ESTABLISHMENT OF ONE NEW FACULTY APARTMENT AT THE FIRST FLOOR OF THE EXISTING MULTIPLE DWELLING BUILDING (COLLEGE DORMITORY). REMOVAL &amp; CONSTRUCTION OF NON-LOAD BEARING PARTITION, MECHANICAL &amp; PLUMBING IN CONJUNCTION WITH INTERIOR RENOVATION. AMEND EXISTING CERTIFICATE OF OCCUPANCY #100641726. NO CHANGE TO OCCUPANCY CLASSIFICATION OF BUILDING."
"121324780","MANHATTAN","2525","AMSTERDAM AVENUE","02149","00076","1063582","A1","112",,,"$70000.00","62296",,,"0","R7-2","ESTABLISHMENT OF ONE NEW FACULTY APARTMENT AT THE FIRST FLOOR OF THE EXISTING MULTIPLE DWELLING BUILDING (COLLEGE DORMITORY). REMOVAL &amp; CONSTRUCTION OF NON-LOAD BEARING PARTITION, MECHANICAL &amp; PLUMBING IN CONJUNCTION WITH INTERIOR RENOVATION. AMEND EXISTING CERTIFICATE OF OCCUPANCY #100641726. NO CHANGE TO OCCUPANCY CLASSIFICATION OF BUILDING."
"121334760","MANHATTAN","480","BROOME ST","00486","00038","1007301","A2","102",,,"$64000.00","0",,,"0","M1-5A","APARTMENT RENOVATION TO INCLUDE MODERATE PLUMBING MODIFICATIONS.                  NO CHANGE TO USE OCCUPANCY OR EGRESS"
